,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
2413,3,6,0,2,0,0,0,0,5,3,1,4,1,0,0,1,0,5,0,9,0
2414,2,0,0,0,0,1,0,0,0,0,1,2,1,0,0,0,1,2,1,5,0
2415,5,6,0,2,0,0,0,0,4,2,1,1,1,0,0,1,0,3,0,9,0
2416,4,0,0,5,0,0,0,1,0,4,1,3,1,0,0,1,0,5,0,7,0
2417,5,4,0,5,1,2,1,0,5,3,1,5,1,0,0,1,0,5,0,9,0
2418,5,6,0,2,1,0,0,1,0,4,1,1,1,0,0,1,0,5,0,7,0
2419,3,3,0,0,0,0,0,0,4,0,1,3,1,0,0,1,0,3,0,9,0
2420,3,5,1,3,0,1,0,0,4,3,1,4,1,0,0,1,0,3,0,9,0
2421,5,8,0,3,0,1,0,0,5,4,1,2,1,0,0,1,0,5,0,9,0
2422,3,2,0,2,0,1,0,1,0,3,1,2,1,0,0,1,0,5,0,7,0
2423,4,0,0,0,0,0,0,1,5,0,1,2,1,0,0,1,0,5,0,9,0
2424,3,5,0,2,0,1,0,1,2,2,1,4,1,0,0,0,1,7,1,2,0
2425,5,4,0,5,1,0,0,0,5,2,1,1,1,0,0,1,0,5,0,9,0
2426,3,1,0,1,1,0,0,1,1,2,1,7,1,0,0,1,0,4,0,9,0
2427,3,2,1,2,1,1,0,1,1,3,1,16,1,0,0,1,0,4,0,9,0
2428,4,0,0,5,0,0,0,0,0,4,1,1,1,2,1,0,1,2,1,5,0
2429,5,6,0,2,0,0,0,0,5,3,1,1,1,0,0,1,0,5,0,9,0
2430,2,2,1,1,0,1,0,1,0,0,2,2,1,0,0,1,0,5,0,7,1
2431,3,2,1,2,0,1,0,0,3,0,1,3,0,2,2,0,1,8,1,2,1
2432,4,5,0,2,1,0,2,0,8,3,1,1,1,0,0,0,0,2,1,5,0
2433,4,5,0,3,0,2,1,0,1,4,1,1,0,3,2,0,1,4,1,4,1
2434,2,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,4,0,9,0
2435,3,0,0,4,1,0,0,0,0,1,2,1,1,0,0,0,1,2,1,5,1
2436,4,0,0,4,1,1,2,0,0,4,1,1,1,0,0,0,1,2,1,5,0
2437,3,5,0,1,0,1,0,0,5,2,1,2,1,0,0,1,0,5,0,9,0
2438,3,0,0,0,0,2,1,1,1,0,1,4,1,0,0,1,0,4,0,9,0
2439,5,8,2,3,0,1,0,0,4,4,2,2,1,0,0,1,0,3,0,9,0
2440,5,4,0,2,0,1,2,0,4,3,4,2,1,0,0,1,0,3,0,9,1
2441,3,9,0,2,0,1,0,1,1,2,1,5,1,0,0,1,0,4,0,9,0
2442,3,2,0,1,0,1,0,0,0,3,1,2,1,1,1,0,1,2,1,5,0
2443,5,0,0,5,1,1,0,0,4,0,1,3,1,0,0,1,0,3,0,9,0
2444,4,4,0,3,1,2,1,0,0,0,2,1,1,0,0,0,1,2,1,5,0
2445,3,2,0,1,0,0,0,0,4,1,1,1,1,0,0,1,0,3,0,9,0
2446,3,0,0,0,0,0,0,1,0,4,1,2,1,0,0,1,0,5,0,7,0
2447,3,3,0,1,0,0,0,0,2,3,1,1,1,0,0,0,0,3,1,8,0
2448,4,6,0,6,0,0,0,1,1,0,1,1,1,0,0,1,0,4,0,9,0
2449,5,0,0,5,1,0,0,1,1,0,2,2,1,0,0,1,0,4,0,9,1
2450,4,2,0,2,0,0,0,1,1,3,1,1,1,0,0,1,0,4,0,9,0
2451,4,3,0,6,1,0,0,1,1,0,1,1,1,0,0,1,0,4,0,9,0
2452,4,2,0,4,1,0,0,0,8,3,1,2,1,1,1,0,0,2,1,5,0
2453,4,6,0,4,0,0,2,0,6,3,1,1,1,0,0,0,1,1,1,5,0
2454,3,2,0,1,0,1,0,0,2,1,1,1,1,0,0,0,0,3,1,8,0
2455,3,5,0,3,0,0,2,0,6,3,1,2,1,0,0,0,1,1,1,5,1
2456,5,0,0,5,1,1,0,1,0,2,1,1,1,0,0,1,0,5,0,7,0
2457,4,6,2,2,0,0,2,0,5,4,1,1,1,0,0,0,1,7,1,4,0
2458,5,2,0,2,0,1,0,1,1,2,1,3,1,0,0,0,1,4,1,4,0
2459,5,10,0,2,0,0,0,0,2,3,1,2,1,0,0,0,0,3,1,8,0
2460,4,5,2,1,0,0,0,0,4,3,3,1,1,0,0,1,0,3,0,9,0
2461,4,2,0,5,1,0,0,0,5,4,1,1,1,0,0,1,0,5,0,9,0
2462,2,0,1,1,0,0,2,0,0,1,1,1,1,0,0,0,1,2,1,5,0
2463,4,0,0,6,0,1,0,1,0,4,1,1,1,0,0,1,0,5,0,7,0
2464,4,5,0,3,0,1,0,1,1,3,1,1,1,0,0,1,0,4,0,9,0
2465,4,2,2,0,1,1,0,0,0,3,1,3,1,0,0,0,1,2,1,5,0
2466,3,0,0,0,0,1,0,1,2,3,1,2,1,1,1,0,0,3,1,8,0
2467,3,0,0,0,1,1,0,1,0,1,1,2,1,0,0,1,0,5,0,7,0
2468,5,3,1,6,1,1,0,1,4,1,2,1,1,0,0,1,0,3,0,9,1
2469,3,1,1,1,0,1,0,0,0,2,1,2,1,0,0,0,1,2,1,5,0
2470,2,6,1,2,1,0,0,0,4,1,1,1,1,0,0,1,0,3,0,9,0
2471,3,5,1,3,0,0,0,0,2,0,1,1,1,1,1,0,0,3,1,8,0
2472,2,4,0,4,1,0,0,1,0,4,1,1,1,0,0,1,0,5,0,7,0
2473,5,0,0,5,0,1,0,0,0,2,1,1,1,0,0,0,1,2,1,5,0
2474,3,5,0,2,0,1,0,0,5,0,1,3,1,0,0,0,1,7,1,4,0
2475,4,5,1,3,0,0,0,0,0,4,1,2,1,1,1,0,1,2,1,5,0
2476,3,5,0,3,0,1,0,1,0,0,1,2,1,0,0,1,0,5,0,7,0
2477,3,2,0,2,0,1,0,0,5,2,2,7,1,0,0,1,0,5,0,9,0
2478,4,5,0,3,0,0,0,0,2,4,1,3,1,1,1,0,0,3,1,8,0
2479,3,0,0,3,0,1,0,1,1,4,1,8,1,0,0,1,0,4,0,9,0
2480,3,2,1,2,0,0,0,1,7,3,1,3,0,2,2,0,1,9,1,2,1
2481,3,6,2,2,0,1,2,1,0,0,1,4,1,0,0,1,0,5,0,7,0
2482,4,2,1,2,0,1,0,0,5,3,1,1,1,0,0,1,0,5,0,9,0
2483,3,1,0,3,0,0,0,0,0,4,1,3,1,1,1,0,1,2,1,5,0
2484,4,6,0,2,1,0,0,1,4,2,1,12,1,0,0,1,0,3,0,9,0
2485,4,5,0,1,0,0,0,1,1,0,1,24,1,0,0,1,0,4,0,9,0
2486,6,0,0,3,0,1,0,1,0,4,1,3,1,0,0,1,0,5,0,7,0
2487,4,1,0,1,0,0,0,0,8,2,1,1,1,0,0,0,0,2,1,5,0
2488,3,1,0,1,0,0,0,0,0,3,1,2,0,3,2,0,0,4,1,2,1
2489,5,2,0,6,0,1,0,0,5,3,1,1,1,0,0,1,0,5,0,9,0
2490,2,0,0,4,0,0,0,0,0,3,1,4,1,0,0,0,1,2,1,5,0
2491,4,0,1,3,0,0,0,0,4,3,2,1,1,0,0,1,0,3,0,9,0
2492,3,1,0,1,0,1,0,1,0,0,1,2,1,0,0,1,0,5,0,7,0
2493,3,2,0,1,0,1,0,0,0,1,1,1,1,0,0,0,1,2,1,5,0
2494,3,2,0,1,0,1,0,1,0,4,1,2,1,0,0,1,0,5,0,7,0
2495,6,0,2,5,1,1,0,0,4,1,1,3,1,0,0,1,0,3,0,9,0
2496,2,0,1,0,0,0,0,0,4,2,1,2,1,0,0,1,0,3,0,9,0
2497,3,6,0,2,0,1,0,1,1,3,1,1,1,0,0,1,0,4,0,9,0
2498,5,1,0,1,1,1,2,1,0,0,1,3,1,0,0,1,0,5,0,7,0
2499,4,5,0,1,0,0,2,0,5,0,1,2,1,0,0,1,0,5,0,9,0
2500,4,2,0,1,0,1,0,0,0,0,1,2,1,1,1,0,1,2,1,5,0
2501,5,2,0,2,0,1,0,1,7,4,1,1,1,0,0,0,0,4,0,8,1
2502,5,1,0,1,0,0,0,0,5,4,2,5,1,0,0,1,0,5,0,9,0
2503,4,5,2,3,0,1,0,0,5,4,1,4,1,0,0,1,0,5,0,9,0
2504,4,1,0,1,0,0,0,1,1,0,1,3,1,0,0,1,0,4,0,9,0
2505,3,6,0,2,0,0,0,0,2,2,1,1,1,0,0,0,0,3,1,8,0
2506,3,5,0,3,0,1,0,0,5,0,1,3,1,0,0,1,0,5,0,9,0
2507,3,0,0,5,0,0,0,0,0,3,1,2,1,0,0,0,1,2,1,5,0
2508,5,3,0,5,0,0,2,0,8,4,1,2,1,0,0,0,0,6,1,2,1
2509,5,10,2,1,0,0,0,1,0,1,1,1,1,0,0,1,0,5,0,7,0
2510,4,0,0,1,0,0,0,0,5,1,1,6,1,0,0,1,0,5,0,9,0
2511,4,2,2,1,0,0,0,0,4,0,2,2,1,0,0,1,0,3,0,9,0
2512,5,2,0,2,1,1,0,1,0,0,1,4,1,0,0,1,0,5,0,7,0
2513,4,6,0,2,0,0,0,0,7,1,1,1,1,1,1,0,1,9,1,2,1
2514,6,2,0,1,0,1,0,1,6,2,1,2,1,0,0,0,1,1,1,5,1
2515,2,1,1,1,0,1,0,0,4,3,3,3,1,0,0,1,0,3,0,9,1
2516,3,2,1,1,0,1,0,0,7,2,1,1,1,0,0,0,1,9,1,2,0
2517,4,5,2,3,0,0,0,0,6,4,1,2,1,1,1,0,0,6,1,2,0
2518,5,9,0,3,0,1,0,1,7,2,1,2,1,0,0,0,1,9,1,2,0
2519,5,5,2,2,0,1,2,1,1,4,1,1,1,0,0,1,0,4,0,9,0
2520,3,2,1,1,0,1,0,0,2,0,1,1,1,0,0,0,0,3,1,8,0
2521,5,2,0,2,0,0,0,0,4,3,1,1,1,0,0,1,0,3,0,9,0
2522,3,2,1,5,1,1,0,1,0,2,1,3,1,0,0,1,0,5,0,7,0
2523,5,5,1,2,0,0,0,1,8,0,2,1,1,0,0,0,0,6,1,2,1
2524,3,2,1,2,0,0,0,0,5,0,1,1,1,2,1,0,1,7,1,4,0
2525,3,0,0,0,0,0,0,0,4,2,1,2,1,0,0,1,0,3,0,9,0
2526,3,0,0,4,1,1,0,1,0,1,2,3,1,1,1,0,1,2,1,5,0
2527,4,0,1,1,1,0,0,0,0,2,1,7,1,0,0,0,1,2,1,5,0
2528,4,2,2,1,0,0,0,0,1,2,1,1,1,0,0,0,1,4,1,4,1
2529,4,0,0,5,0,1,0,1,1,2,3,4,1,0,0,1,0,4,0,9,0
2530,3,3,1,2,0,1,0,0,2,3,5,3,1,0,0,0,0,3,1,8,0
2531,4,5,0,2,0,0,2,0,0,0,1,2,1,0,0,0,1,2,1,5,0
2532,5,0,3,5,0,1,0,0,8,0,1,1,1,0,0,0,0,2,1,5,0
2533,4,5,0,3,0,1,0,0,0,2,1,1,1,0,0,0,1,2,1,5,1
2534,5,2,2,2,0,1,0,1,2,1,1,1,1,0,0,0,0,3,0,8,0
2535,4,5,0,3,1,1,0,1,0,0,1,6,1,0,0,1,0,5,0,7,0
2536,3,5,0,2,0,0,2,0,0,2,1,1,1,0,0,0,1,2,1,5,0
2537,5,1,0,1,0,1,0,1,0,1,1,1,1,0,0,1,0,5,0,7,0
2538,5,4,0,0,0,1,0,0,5,4,1,2,1,0,0,1,0,5,0,9,0
2539,3,0,0,0,0,2,1,0,2,4,1,1,1,0,0,0,0,3,1,8,0
2540,3,2,1,2,0,0,0,0,0,3,1,1,1,1,1,0,1,2,1,5,0
2541,3,0,0,0,1,0,0,1,1,3,1,4,1,0,0,1,0,4,0,9,0
2542,4,2,0,4,0,1,0,0,8,0,3,2,1,1,1,0,0,2,1,5,1
2543,3,11,0,3,0,1,0,0,0,2,1,1,1,0,0,0,1,2,1,5,0
2544,3,5,1,3,0,0,0,0,5,1,1,3,1,0,0,1,0,5,0,9,0
2545,3,1,1,1,0,0,0,1,0,4,1,9,1,0,0,1,0,5,0,7,0
2546,5,1,0,0,0,0,0,1,4,4,2,2,1,0,0,1,0,3,0,9,0
2547,3,1,3,1,0,0,2,0,0,4,1,2,1,1,1,0,1,2,1,5,0
2548,2,2,1,2,0,0,0,0,0,0,1,4,1,1,1,0,1,2,1,5,0
2549,2,3,1,2,0,1,0,1,1,1,1,1,1,0,0,1,0,4,0,9,0
2550,4,2,0,2,0,0,0,0,2,0,1,4,1,0,0,0,0,3,1,8,0
2551,5,8,0,1,0,0,2,0,4,0,1,2,1,0,0,0,1,6,1,4,1
2552,3,1,1,1,0,1,0,0,4,3,1,35,1,0,0,1,0,3,0,9,0
2553,4,0,1,0,0,0,0,1,1,2,1,3,1,0,0,1,0,4,0,9,0
2554,4,0,0,1,0,0,2,1,0,0,1,6,0,1,2,0,1,2,1,5,0
2555,3,6,1,2,0,1,0,0,0,4,1,1,1,1,1,0,1,2,1,5,0
2556,5,8,0,2,0,0,0,1,0,4,2,1,1,0,0,1,0,5,0,7,0
2557,3,0,1,3,0,1,0,0,5,1,1,3,1,0,0,1,0,5,0,9,0
2558,5,4,1,5,1,0,0,1,0,3,1,1,1,0,0,1,0,5,0,7,0
2559,3,2,1,2,0,1,2,0,5,0,1,3,1,0,0,1,0,5,0,9,0
2560,4,1,0,1,0,1,2,1,0,4,1,1,1,0,0,1,0,5,0,7,0
2561,3,0,1,6,0,1,0,0,6,0,1,2,1,0,0,0,0,6,1,2,0
2562,4,2,0,2,0,1,0,0,2,4,1,1,1,1,1,0,0,3,1,8,0
2563,2,2,1,1,0,0,0,1,1,1,1,3,1,0,0,1,0,4,0,9,0
2564,3,1,0,1,0,1,2,0,4,3,1,1,1,0,0,1,0,3,0,9,0
2565,4,10,2,1,0,1,2,1,1,3,1,1,1,0,0,1,0,4,0,9,0
2566,3,5,1,2,0,1,0,0,2,4,1,1,1,1,1,0,0,3,1,8,0
2567,2,5,0,3,0,1,0,1,0,4,1,1,1,0,0,1,0,5,0,7,0
2568,5,2,0,2,0,0,0,0,4,3,1,10,1,0,0,1,0,3,0,9,0
2569,3,6,0,2,0,1,0,0,0,0,2,1,1,0,0,0,1,2,1,5,0
2570,4,2,1,2,0,0,0,0,2,1,1,2,1,0,0,0,0,3,1,8,0
2571,3,2,1,2,0,1,0,0,5,1,2,1,1,0,0,1,0,5,0,9,1
2572,3,4,0,2,0,0,0,1,3,2,1,2,1,0,0,0,1,8,1,2,0
2573,5,8,2,5,1,0,2,1,1,3,1,2,1,0,0,1,0,4,0,9,0
2574,3,1,2,1,0,1,0,0,0,0,1,1,1,0,0,0,1,2,1,5,0
2575,6,0,0,5,0,0,0,0,2,4,1,2,0,1,2,0,0,1,1,1,0
2576,3,5,0,3,0,1,0,1,1,3,1,1,1,0,0,1,0,4,0,9,0
2577,4,5,2,1,0,0,0,0,5,1,1,5,1,0,0,1,0,5,0,9,0
2578,5,2,0,6,0,0,0,0,9,1,1,2,1,0,0,0,1,6,1,2,1
2579,2,2,0,2,0,0,0,0,5,2,1,3,1,1,1,0,0,5,1,1,0
2580,6,2,0,2,1,0,0,0,1,1,3,2,1,0,0,0,1,4,1,4,1
2581,3,2,0,2,0,0,0,0,0,4,1,1,1,1,1,0,1,2,1,5,1
2582,3,5,0,3,0,1,0,1,1,1,1,9,1,0,0,1,0,4,0,9,0
2583,5,1,0,0,1,0,0,1,1,0,1,4,1,0,0,1,0,4,0,9,0
2584,3,0,0,6,0,1,0,1,0,1,2,2,1,0,0,1,0,5,0,7,0
2585,3,4,0,2,0,0,2,1,1,2,2,1,1,0,0,1,0,4,0,9,0
2586,4,6,2,0,1,0,0,1,1,2,1,2,1,0,0,1,0,4,0,9,0
2587,3,0,0,0,0,0,0,0,0,3,1,1,1,0,0,0,1,2,1,5,0
2588,3,5,1,2,0,0,2,0,5,1,1,2,1,0,0,1,0,5,0,9,0
2589,4,0,0,1,1,0,0,1,0,2,1,3,1,0,0,1,0,5,0,7,0
2590,2,6,1,2,0,0,0,0,0,0,2,2,1,1,1,0,1,2,1,5,0
2591,3,6,2,6,0,1,2,0,2,2,1,1,1,1,1,0,0,3,1,8,0
2592,4,8,0,5,1,1,2,0,4,2,2,2,1,0,0,1,0,3,0,9,0
2593,3,1,1,2,0,0,0,0,7,2,1,2,0,2,2,0,0,1,1,1,1
2594,3,0,0,4,1,0,0,1,1,4,1,1,1,0,0,1,0,4,0,9,0
2595,4,0,0,5,1,1,0,0,8,2,1,3,1,0,0,0,0,2,1,5,0
2596,5,9,0,5,0,0,0,1,4,3,1,3,1,0,0,1,0,3,0,9,0
2597,3,0,0,0,0,1,0,1,1,0,1,3,1,0,0,1,0,4,0,9,0
2598,3,0,0,0,0,0,0,0,8,0,1,1,1,0,0,0,0,2,1,5,0
2599,5,3,0,0,0,0,0,1,1,0,1,2,1,0,0,1,0,4,0,9,0
2600,4,6,0,2,0,1,0,0,8,3,1,1,1,1,1,0,0,2,1,5,0
2601,2,0,0,0,0,1,0,0,0,1,2,1,1,0,0,0,1,2,1,5,0
2602,5,2,1,6,1,1,0,0,4,4,1,1,1,0,0,1,0,3,0,9,0
2603,5,2,0,3,0,0,2,0,4,4,1,2,0,1,2,0,0,4,1,1,0
2604,3,2,1,3,1,0,0,1,0,4,1,4,1,0,0,1,0,5,0,7,0
2605,6,5,0,3,0,1,0,0,3,3,1,1,1,0,0,0,0,5,1,1,0
2606,2,0,0,0,0,0,0,0,8,3,1,3,1,0,0,0,0,2,1,5,0
2607,5,0,2,0,0,0,2,0,4,2,1,3,1,0,0,1,0,3,0,9,0
2608,3,9,0,0,0,0,0,0,2,0,1,4,1,0,0,0,0,3,1,8,0
2609,2,2,1,1,0,0,0,0,4,2,1,3,1,0,0,1,0,3,0,9,0
2610,3,2,1,2,0,1,0,0,5,3,1,2,1,0,0,1,0,5,0,9,0
2611,3,2,1,2,0,0,0,0,5,3,2,1,1,0,0,0,1,7,1,4,0
2612,5,6,0,2,0,1,0,0,4,3,2,1,1,0,0,1,0,3,0,9,0
2613,5,6,0,3,0,2,1,1,0,0,1,2,1,0,0,1,0,5,0,7,0
2614,5,8,2,2,0,0,0,1,0,2,1,4,1,0,0,1,0,5,0,7,0
2615,3,0,2,3,0,0,0,0,2,3,1,1,1,0,0,0,0,3,1,8,0
2616,3,2,1,2,0,1,0,0,2,3,1,1,0,2,2,0,1,7,1,2,1
2617,5,5,0,3,0,0,0,1,0,1,1,3,1,0,0,1,0,5,0,7,0
2618,6,2,0,2,0,1,0,0,5,2,1,1,1,0,0,0,1,7,1,4,0
2619,3,0,0,0,0,0,0,0,4,1,1,1,1,0,0,1,0,3,0,9,0
2620,3,0,0,0,0,1,0,0,8,3,1,1,1,1,1,0,0,2,1,5,0
2621,3,0,0,1,0,0,0,1,1,2,1,3,1,0,0,1,0,4,0,9,0
2622,4,0,0,0,1,0,0,1,0,0,1,2,1,0,0,1,0,5,0,7,0
2623,3,0,0,5,0,0,0,0,0,1,1,3,1,0,0,0,1,2,1,5,0
2624,3,5,0,1,0,1,0,0,0,2,1,1,1,1,1,0,1,2,1,5,0
2625,3,2,0,1,0,2,1,0,2,2,1,1,1,1,1,0,1,7,1,2,0
2626,3,5,0,4,0,0,0,1,2,3,1,8,1,1,1,0,0,3,1,8,0
2627,4,1,0,1,0,0,0,0,0,1,1,2,1,0,0,0,1,2,1,5,1
2628,4,2,0,2,0,1,0,0,2,3,1,2,1,0,0,0,0,3,1,8,0
2629,2,7,1,1,0,1,0,0,7,2,1,1,1,0,0,0,1,9,1,2,1
2630,4,2,0,6,0,1,0,1,0,4,1,1,1,0,0,1,0,5,0,7,0
2631,3,0,0,4,0,0,0,1,4,1,1,1,1,0,0,1,0,3,0,9,0
2632,4,4,0,2,0,0,0,1,0,2,3,5,1,0,0,1,0,5,0,7,0
2633,4,5,0,3,1,0,0,1,0,3,1,1,1,0,0,1,0,5,0,7,0
2634,3,2,0,2,0,1,0,1,1,4,1,2,1,0,0,0,0,4,1,1,0
2635,3,2,2,2,1,0,0,0,0,2,1,1,1,0,0,0,1,2,1,5,0
2636,3,0,0,1,1,1,0,1,0,4,1,14,1,0,0,1,0,5,0,7,0
2637,3,0,1,1,0,1,0,0,6,1,1,1,1,1,1,0,0,6,1,2,1
2638,5,6,2,2,0,1,0,0,2,2,2,1,1,0,0,0,0,3,1,8,0
2639,4,5,1,3,0,0,0,0,5,0,1,3,1,0,0,1,0,5,0,9,0
2640,3,5,1,1,0,1,0,1,0,1,1,1,1,0,0,1,0,5,0,7,0
2641,2,1,1,1,0,0,0,1,1,1,1,1,1,0,0,1,0,4,0,9,0
2642,3,5,1,3,0,0,2,0,4,3,1,1,1,0,0,1,0,3,0,9,0
2643,3,1,0,1,0,1,0,1,0,4,1,1,1,0,0,1,0,5,0,7,0
2644,4,1,0,6,0,1,2,0,1,2,1,1,1,0,0,0,1,4,1,4,1
2645,3,1,1,2,1,0,0,0,2,3,1,3,1,0,0,0,0,3,1,8,0
2646,5,0,0,5,1,0,0,0,4,0,1,1,1,0,0,1,0,3,0,9,0
2647,5,2,0,2,0,0,0,0,8,0,1,1,1,0,0,0,0,2,1,5,1
2648,5,1,0,5,1,0,0,1,0,1,2,1,1,0,0,1,0,5,0,7,1
2649,3,6,0,2,1,0,2,0,5,0,2,4,1,0,0,1,0,5,0,9,0
2650,4,1,2,1,0,1,0,1,1,0,1,2,1,0,0,1,0,4,0,9,0
2651,4,0,0,4,0,0,2,1,0,3,1,1,1,0,0,1,0,5,0,7,0
2652,3,7,1,6,1,0,0,0,0,2,2,2,1,0,0,0,1,2,1,5,0
2653,3,2,1,1,0,0,0,0,5,4,1,1,1,0,0,1,0,5,0,9,0
2654,2,2,1,1,0,0,0,0,4,2,1,1,1,0,0,1,0,3,0,9,0
2655,6,8,0,2,1,1,0,0,5,2,1,2,1,0,0,1,0,5,0,9,0
2656,3,3,0,2,1,0,0,1,2,2,1,1,1,0,0,0,0,3,1,8,0
2657,3,6,0,1,0,0,0,1,2,4,1,1,1,0,0,0,0,3,1,8,0
2658,4,2,0,5,0,0,0,0,0,1,1,3,1,0,0,0,1,2,1,5,0
2659,4,2,2,2,0,1,0,1,4,1,1,5,1,0,0,1,0,3,0,9,0
2660,4,0,0,0,1,0,0,0,0,4,2,1,1,0,0,0,1,2,1,5,0
2661,4,2,0,2,0,1,0,0,5,1,2,1,0,2,2,0,0,5,1,1,1
2662,3,6,0,2,0,1,0,0,5,2,1,3,1,0,0,1,0,5,0,9,0
2663,4,2,1,1,0,1,0,1,1,0,1,1,1,0,0,1,0,4,0,9,0
2664,5,0,0,5,1,0,0,0,4,2,1,2,1,0,0,1,0,3,0,9,0
2665,4,5,2,3,0,0,0,0,4,4,1,5,1,0,0,1,0,3,0,9,0
2666,3,0,0,4,0,0,0,1,0,2,1,2,1,0,0,1,0,5,0,7,0
2667,4,1,2,1,0,1,0,1,0,1,1,1,1,0,0,1,0,5,0,7,0
2668,5,2,0,3,0,0,2,0,5,0,3,1,1,0,0,1,0,5,0,9,0
2669,3,1,0,0,0,1,2,1,1,3,1,1,1,0,0,1,0,4,0,9,0
2670,2,2,1,2,0,0,0,0,5,4,1,5,1,0,0,1,0,5,0,9,0
2671,5,6,0,3,0,0,0,0,2,0,1,1,1,1,1,0,0,3,1,8,0
2672,3,6,2,2,0,0,0,0,2,3,1,6,1,1,1,0,0,3,1,8,0
2673,3,2,1,3,0,1,2,0,0,0,1,4,1,0,0,0,1,2,1,5,0
2674,3,5,0,2,0,1,2,1,0,1,1,2,1,0,0,1,0,5,0,7,0
2675,2,1,0,1,0,0,0,1,1,2,1,6,1,0,0,1,0,4,0,9,0
2676,4,1,0,1,1,0,2,1,1,4,1,1,1,0,0,1,0,4,0,9,0
2677,2,1,1,1,0,0,0,1,1,2,1,2,1,0,0,0,1,4,1,4,0
2678,2,4,1,2,0,1,0,0,1,2,1,2,1,0,0,0,1,4,1,4,0
2679,4,2,0,0,0,0,0,1,4,1,1,3,1,0,0,1,0,3,0,9,0
2680,3,0,0,0,1,1,0,0,4,3,1,1,1,0,0,1,0,3,0,9,0
2681,5,2,2,2,0,0,0,0,6,3,1,1,1,1,1,0,0,6,1,2,0
2682,2,3,0,5,1,0,0,1,0,1,1,1,1,0,0,1,0,5,0,7,0
2683,6,6,2,1,0,1,0,0,5,2,1,1,1,0,0,0,1,7,1,4,1
2684,5,2,2,2,1,0,2,0,4,4,1,9,1,0,0,1,0,3,0,9,0
2685,2,2,2,2,0,0,0,0,0,3,3,1,1,0,0,0,1,2,1,5,1
2686,2,0,1,4,0,1,0,1,2,0,1,2,1,0,0,0,0,3,1,8,0
2687,3,0,2,0,0,0,0,1,0,4,1,6,1,0,0,1,0,5,0,7,0
2688,3,5,1,2,1,1,2,0,7,0,1,1,1,0,0,0,1,9,1,2,1
2689,6,2,0,3,0,0,0,0,8,3,2,1,1,0,0,0,0,2,1,5,1
2690,3,5,0,3,0,0,0,1,0,2,1,3,1,0,0,0,1,2,1,5,0
2691,3,0,0,4,0,1,2,0,2,1,1,2,1,0,0,0,0,3,1,8,0
2692,4,4,0,3,0,0,0,1,0,4,1,1,1,0,0,1,0,5,0,7,0
2693,3,2,0,1,0,1,0,1,0,1,2,3,1,0,0,1,0,5,0,7,0
2694,2,9,0,1,0,0,0,0,4,0,1,2,1,0,0,1,0,3,0,9,0
2695,3,1,0,1,0,1,0,0,8,4,1,2,1,0,0,0,0,2,1,5,0
2696,3,2,0,2,0,1,0,0,5,3,1,3,1,0,0,1,0,5,0,9,0
2697,4,6,1,1,0,1,0,0,4,1,1,4,1,0,0,1,0,3,0,9,0
2698,2,2,0,1,0,0,0,0,2,4,1,5,1,0,0,0,1,7,1,2,1
2699,5,2,0,1,0,1,0,0,3,3,1,1,1,0,0,0,1,8,1,2,0
2700,3,2,1,2,0,1,0,0,4,0,1,2,1,0,0,1,0,3,0,9,0
2701,5,6,0,0,0,0,2,0,2,0,1,2,1,1,1,0,0,3,1,8,0
2702,3,5,2,3,0,0,0,0,5,4,2,2,1,0,0,1,0,5,0,9,0
2703,4,2,2,0,0,0,0,0,0,0,1,1,1,1,1,0,1,2,1,5,0
2704,3,0,0,0,0,0,2,0,0,1,1,1,1,0,0,0,1,2,1,5,0
2705,4,1,1,6,0,1,0,1,8,0,2,1,1,0,0,0,0,2,1,5,1
2706,3,6,2,4,1,0,0,1,0,3,1,5,1,0,0,1,0,5,0,7,0
2707,5,9,2,5,0,0,0,0,2,3,1,1,1,1,1,0,0,3,1,8,0
2708,3,5,1,3,0,1,0,0,4,2,2,2,1,0,0,1,0,3,0,9,1
2709,2,11,1,2,0,0,0,0,1,4,1,1,0,2,2,0,1,4,1,4,0
2710,5,6,1,2,0,0,0,1,0,0,1,2,1,0,0,1,0,5,0,7,0
2711,4,10,2,0,0,1,0,0,4,2,1,7,1,0,0,1,0,3,0,9,0
2712,5,8,0,1,0,0,0,0,5,0,1,3,1,0,0,1,0,5,0,9,0
2713,5,5,0,2,0,1,0,0,5,1,1,4,1,0,0,0,1,7,1,4,0
2714,2,0,0,5,0,0,0,0,0,4,1,1,1,0,0,0,1,2,1,5,0
2715,3,10,0,0,0,0,0,1,2,1,1,1,1,0,0,0,0,3,1,8,0
2716,2,1,1,1,0,1,0,0,7,2,1,1,1,2,1,0,0,1,1,1,0
2717,4,9,0,3,0,0,2,1,1,2,1,5,1,0,0,1,0,4,0,9,0
2718,3,0,1,1,1,0,0,1,1,4,1,2,1,0,0,1,0,4,0,9,0
2719,4,0,0,0,1,2,1,0,0,4,1,1,1,0,0,0,1,2,1,5,0
2720,3,0,1,0,1,1,0,1,0,2,1,1,1,0,0,1,0,5,0,7,0
2721,5,1,0,1,0,0,0,0,2,4,1,1,1,0,0,0,0,3,1,8,0
